Alemanha	Alem.	Portuguese
alemannisch-	alemann.	German
alemâo	alem.	Portuguese
alentejano	alentej.	Portuguese
alergia	alerg.	Spanish
alérgico	alérg.	Spanish
alergolog-	alergol.	Romanian, Spanish
alésien	alés.	French
alēth-	alēth.	Greek, Modern (1453- )
Alexandria	Alex.	Multiple languages
Alexandrie	Alex.	French
Alexandroupol-	Alexandroup.	Greek, Modern (1453- )
Alexianer	Alexian.	German
alfabet-	alf.	Dutch, Danish
alfarrabista	alfarrab.	Portuguese
Alfdorf	Alfd.	German
-Alföld	-Alf.	Hungarian
algarabía	algarab.	Spanish
algebr-	algebr.	Multiple languages
algèbr-	algèbr.	French
álgebr-	álgebr.	Spanish
algemeen-	alg.	Dutch
algemen-	alg.	Dutch
algéri-	algér.	French
Algesheim-	Algesh.	German
Algesie	Alges.	German
algodão	algod.	Portuguese
algodon-	algodon.	Spanish
alʹgolog-	alʹgol.	Russian
algolog-	algol.	Multiple languages
Algonquian	Algonq.	English
Algonquin	Algonq.	English
algõpetus	algõpet.	Estonian
algoritm-	algoritm.	Multiple languages
Alheim-	Alh.	German
alicant-	alicant.	Spanish
alienado	alien.	Spanish
aliénation	alién.	French
alienazióne	alien.	Italian
aliéniste	alién.	French
alieutikos	alieut.	Greek, Modern (1453- )
alikulkupaikat	alikulkupaik.	Finnish
aliment-	aliment.	Multiple languages
alist-	alist.	Spanish
alkalmaz-	alk.	Hungarian
alkalmazásfejleszt-	alkfejleszt.	Hungarian
alkalmazástechnika	alktech.	Hungarian
alkalmazkod-	alkalmazk.	Hungarian
alkalmazott	alkalm.	Hungarian
alkilaromati-	alkilaromat.	Russian
alkogolʹn-	alkogolʹn.	Russian
alkoholbedingt	alkoholbed.	German
Alkoholbericht	Alkoholber.	German
Alkoholi-	Alkohol.	German
alkoholitilasto	alkoholitil.	Finnish
alkoholizm	alkohol.	Polish
alkohológia	alkohol.	Hungarian
alkuper-	alkuper.	Finnish
alkylat-	alkylat.	English
állam	áll.	Hungarian
államháztartás	állháztart.	Hungarian
államigazgatás	állig.	Hungarian
államjog	álljog.	Hungarian
állampapír	állpap.	Hungarian
állampolgár	állpolg.	Hungarian
államtudomány	álltud.	Hungarian
állatállomány	állatállom.	Hungarian
állatbarát	állatbar.	Hungarian
állategészségügy	állateü.	Hungarian
állatgyógyász-	állatgyógy.	Hungarian
állatgyógyászat	állatgyógy.	Hungarian
állatorvos	állatorv.	Hungarian
állatorvostudomány	állatorvtud.	Hungarian
állattan	állatt.	Hungarian
állattenyészt-	állatteny.	Hungarian
alleanz-	allean.	Italian
Allegheny	Allegh.	English
allēlegg-	allēlegg.	Greek, Modern (1453- )
allelochemi-	allelochem.	English
allelopath-	allelopath.	English
Allemagne	Allem.	French
allemand	allem.	French
Allendorf	Allend.	German
Allensbach	Allensb.	German
allergen	allerg.	English
allergi-	allerg.	Greek, Modern (1453- ), French, English
allerginytt	allerg.	Norwegian
allergiolog-	allergiol.	Greek, Modern (1453- )
allergolog-	allergol.	Multiple languages
allerhand	allerh.	German
Allerheilig-	Allerheil.	German
alleva-	allev.	Italian
Allgäuer	Allgäu.	German
allgemein-	allg.	German
alliansmission-	alliansmiss.	Swedish
allmaen-	allm.	Swedish
allmän-	allm.	Swedish
allmennvitenskapelig	allmennvitensk.	Norwegian
Allmersbach	Allmersb.	German
allocat-	alloc.	French
alloch-	alloch.	Dutch
állóeszköz	állóeszk.	Hungarian
állóeszközállomány	állóeszkállom.	Hungarian
allokot-	allokot.	Greek, Modern (1453- )
állomány	állom.	Hungarian
allotment	allot.	English
allow-	allow.	English
alloy-	alloy.	English
allrussisch-	allruss.	German
Alltagsdichtung	Alltagsdicht.	German
allumin-	allum.	French, English
Allunionskonferenz	Allunionskonf.	German
alluvi-	alluv.	French
alma-atinsk-	alma-at.	Russian
almacen-	almac.	Spanish
almanac-	alm.	Italian, French, English
alʹmanah	alʹm.	Russian
almanah	alm.	Romanian
almanak	alm.	Danish
almanaque	alm.	Spanish
Almanya	Alman.	Turkish
almenmedisin	almenmed.	Norwegian
almenn-	almen.	Icelandic
almenvitenskapelig	almenvitensk.	Norwegian
almer-	almer.	Spanish
almindelig	almin.	Danish
alojamiento	aloj.	Spanish
aloumin-	aloum.	Greek, Modern (1453- )
Alpen	Alp.	German
Alpes-de-Haute-Provence	Alpes-Ht.-Provence	French
alpesi	alp.	Hungarian
alphabet-	alph.	English, French
Alphatronic	Alphatron.	German
alpicoltur-	alpic.	Italian
alʹpijsk-	alʹp.	Russian
alpin	alp.	German
alpina	alp.	Spanish, Latin, Italian
alpine	alp.	English
alpini-	alp.	Italian
Alpok	Alp.	Hungarian
Alpokalja	Alpalja.	Hungarian
alquiler	alquil.	Spanish
alsacien-	alsac.	French
alsófokú	alsóf.	Hungarian
alsótagozat	alsótagz.	Hungarian
Alsterverein	Alsterver.	German
altafull-	altafull.	Catalan
altägyptisch	altägypt.	German
Altaicus	Altai.	Latin
altaisch	altai.	German
altajsk-	altaj.	Russian
általános	ált.	Hungarian
altar-	altar.	Romanian
altassyrisch	altassyr.	German
Altbauerneuerung	Altbauerneu.	German
altbayerisch	altbayer.	German
altchristlich	altchristl.	German
altdeutsch-	altdtsch.	German
Altdorf-	Altdorf.	German
Altenaer	Altena.	German
Altenarbeit	Altenarb.	German
Altenberge	Altenb.	German
Altenburg-	Altenbg.	German
Altenkirchen	Altenkirch.	German
Altenpflege	Altenpfl.	German
Altenstadt	Altenst.	German
alteration	alter.	English
alternat-	altern.	English
Alternsforschung-	Alternsforsch.	German
Altersbekaempfung-	Altersbekaempf.	German
Altersversorgung-	Altersversorg.	German
Altertum	Altert.	German
Altes Testament	A. T.	German
altfriesisch-	altfries.	German
Althebraistik	Althebr.	German
alther-	alther.	Greek, Modern (1453- )
Alt-Hildesheim	Alt-Hildesh.	German
althistorisch	althist.	German
althochdeutsch	althochdtsch.	German
âltinsk-	âlt.	Russian
altitude	alt.	French, English
Altkreis	Altkr.	German
Altländ-	Altl.	German
altnürnberger-	altnürnb.	German
Altölkongress	Altölkongr.	German
altomedieval-	altomediev.	Italian
Altonaer	Altona.	German
altorientalisch-	altorient.	German
Altötting	Altött.	German
altpreussisch-	altpreuss.	German
altran-	altran.	
altschlesich-	altschles.	German
altsprachlich	altsprachl.	German
alttestamentlich	alttest.	German
aluelehti	aluel.	Finnish
aluepoliitti-	aluepoliit.	Finnish
aluesanomat	aluesan.	Finnish
aluetieto	aluet.	Finnish
alumine	alum.	French
alùmini-	alùm.	Russian
aluminium	alum.	English, French
alumínium	alum.	Hungarian
alumíniumipar	alumip.	Hungarian
aluminum	alum.	English
alumnado	alumn.	Spanish
alûmosilikat-	alûmosilik.	Russian
alustus	alust.	Finnish
Alzenauer	Alzenau.	German
Alzeyer	Alzey.	German
alþingi-	alþ.	Icelandic
alþjóðamálum	alþjóðam.	Icelandic
alþjóðaskrifstof-	alþjóðaskrifst.	Icelandic
amaigrissement	amaigr.	French
amalgamate	amalgam.	English
amandier	amand.	French
amaranth-	amaran.	English
amaranto	amaran.	Spanish
amater	amat.	Croatian
amatérske	amat.	Czech
amateur-	amat.	French
amator-	amat.	Polish
amatőr	amat.	Hungarian
amatőrfilm	amatfilm.	Hungarian
amaz-	amaz.	English
Amazonas	Amazon.	Portuguese, Spanish
Amazonens-	Amazon.	Portuguese
Amazonia	Amazon.	Portuguese
Ambacher	Amb.	German
ambalaj	ambal.	Turkish
ambalaža	ambal.	Serbian
ambassad-	ambassad.	French
Amberg-	Amberg.	German
ämbet-	ämb.	Swedish
ämbetsmannakommittén	ämbetsmannakomm.	Multiple languages
ambiciozne	amb.	Bosnian
ambient-	ambient.	Spanish
ambtelijk	ambtel.	Dutch
ambtenaar	ambten.	Dutch
ambulanc-	ambulanc.	English, French
ambulant	ambul.	German
ambulant-	ambul.	Czech
ambulante	ambul.	Italian
ambulantná	ambul.	Slovak
ambulatoire	ambul.	French
ambulatorinis	ambul.	Lithuanian
ambulatorio	ambul.	Spanish
ambulatory	ambul.	English
Ameland-	Amel.	Dutch
amelior-	amelior.	Multiple languages
aménagement	aménage.	French
amenaj-	amenaj.	Romanian
amend-	amend.	English
america-	am.	English, French
América	Am.	Spanish
američk-	am.	Croatian
Amerik-	Am.	Multiple languages
amerikanisztika	am.	Hungarian
Amérique-	Am.	French
ametiühing-	ametiüh.	Estonian
ametlik	amet.	Estonian
ameublement	ameubl.	French
amfib-	amfib.	Multiple languages
Amfikt-	Amfikt.	Greek, Modern (1453- )
Amfissa	Amfis.	Greek, Modern (1453- )
Amherst-	Amherst.	German
amical	amic.	French
amicizia	amic.	Italian
amicus	amic.	Latin
amist-	amist.	Spanish
Amityville	Amityv.	English
ammat-	amm.	Finnish
ammatti-	amm.	Finnish
amministrativa	ammin.	Italian
amministratore	ammin.	Italian
amministrazióne	ammin.	Italian
ammonia-	ammon.	English
ammunition	ammunit.	English
ämneslär-	ämneslär.	Swedish
ämnesområd	ämnesomr.	Swedish
amoibaia	amoib.	Greek, Modern (1453- )
amoiensis	amoi.	Latin
amoivai-	amoiv.	Greek, Modern (1453- )
Amorgian-	Amorg.	Greek, Modern (1453- )
amorph-	amorph.	English
amount-	amount.	English
amour-	amour.	French
ampelo-	ampel.	Greek, Modern (1453- )
ampelolog-	ampelol.	Multiple languages
ampelourg-	ampel.	Greek, Modern (1453- )
amphibi-	amphib.	Multiple languages
amphor-	amphor.	French
ampliació	ampl.	Catalan
ampliación	ampl.	Spanish
ampliado	ampl.	Spanish
amplification	amplif.	English
amplifier	amplif.	English
ampujainliitto	ampujainl.	Finnish
ampurdan-	ampurd.	Spanish
ampuritano	ampur.	Catalan
Amstelland	Amstell.	Dutch
Amsterdam	Amst.	Dutch
Amtdruckschrift-	Amtdruckschr.	German
amtlich	amtl.	German
Amtsblatt	Amtsbl.	German
amuntik-	amun.	Greek, Modern (1453- )
amursk-	amur.	Russian
amusement	amus.	French, English
amyn-	amyn.	Greek, Modern (1453- )
amyotrophic	amyotroph.	English
amžin-	amžin.	Lithuanian
anabaptis-	anabapt.	Multiple languages
anabathmos	anabath.	Greek, Modern (1453- )
anaboli-	anab.	English
anadasm-	anadasm.	Greek, Modern (1453- )
anadian-	anadian.	Greek, Modern (1453- )
anaerobic	anaerob.	English
anaesthesia	anaesth.	English
anaesthesiolog-	anaesthesiol.	English, German
anaesthet-	anaesth.	French, English
anagaah	anag.	Mongolian
anagennēsē	anagenn.	Greek, Modern (1453- )
anagnorisis	anagnor.	Greek, Modern (1453- )
anagnōs-	anagnōs.	Greek, Modern (1453- )
anagrafe	anagr.	Italian
anais	an.	Portuguese
anaisthēsiolog-	anaisthēsiol.	Greek, Modern (1453- )
anakalups-	anakalups.	Greek, Modern (1453- )
anakaluptō	anakal.	Greek, Modern (1453- )
anakoinōsis	anakoin.	Greek, Modern (1453- )
anakoloutheis-	anakolouth.	Greek, Modern (1453- )
anale	an.	Romanian
anales	an.	Spanish
analfabetismo	analf.	Spanish
analges-	analg.	Multiple languages
anali-	anal.	Italian, Spanish
analiz-	anal.	Russian
analízis	anal.	Hungarian
analog-	analog.	Multiple languages
Analogie	Analog.	German
anals	an.	English
analusē	anal.	Greek, Modern (1453- )
analys-	anal.	Multiple languages
analyt-	anal.	French, English
analyz-	anal.	English
Anambra	Anam.	English
anamnes-	anamn.	Multiple languages
ananeōm-	ananeōm.	Greek, Modern (1453- )
anaparagōg-	anaparag.	Greek, Modern (1453- )
anapērik-	anapēr.	Greek, Modern (1453- )
anaphylaxie	anaphyl.	English
anapīr-	anapīr.	Greek, Modern (1453- )
anapneust-	anapn.	Greek, Modern (1453- )
anaptyx-	anapt.	Greek, Modern (1453- )
anarch-	anarch.	Italian
anaskopēs-	anaskop.	Greek, Modern (1453- )
anastatica	anast.	Latin
anastel-	anastel.	Greek, Modern (1453- )
anästhesie	anästh.	German
anästhesiolog-	anästhesiol.	German
anästhet-	anästh.	German
anasygkrotīs-	anasygkrot.	Greek, Modern (1453- )
anatheōr-	anatheōr.	Greek, Modern (1453- )
anatolian	anatol.	English
Anatolicus	Anatol.	German
anatolien	anatol.	French
Anatolik-	Anatol.	Greek, Modern (1453- )
anatomi-	anat.	Multiple languages
anátomo	anát.	Spanish
anatomopatolog-	anatomopatol.	Russian
anatomy	anat.	English
anatrihiastik-	anatrihiastik.	Greek, Modern (1453- )
anatrofē	anatr.	Greek, Modern (1453- )
anavathm-	anavathm.	Greek, Modern (1453- )
anayurttan	anay.	Turkish
anazītīs-	anazīt.	Greek, Modern (1453- )
anazōogon-	anazōog.	Greek, Modern (1453- )
anbefal-	anbefal.	Danish
Anbieter	Anbiet.	German
anciano	anc.	Spanish
ancien	anc.	French
ancient	anc.	English
Andachtskalender	Andachtskal.	German
Andalous-	Andal.	French
Andalu-	Andal.	Spanish
andamént-	andam.	Italian
andaniaka	andan.	Greek, Modern (1453- )
Andelfing-	Andelfing.	German
andelsbank-	andelsb.	Danish
andelsfolk	andelsf.	Swedish
andere	and.	German
Änderung	Änd.	German
andin-	andin.	Spanish
andižansk-	andiž.	Russian
andme-	andm.	Estonian
andmebaasi-	andmebaas.	Estonian
Andorr-	Andorr.	Spanish, French
andragogía	andrag.	Spanish
Andragogik	Andragog.	German
andragošk-	andrag.	Croatian
andrespråk	andrespr.	Norwegian
andriōtik-	andr.	Greek, Modern (1453- )
androgen-	androg.	English, French
andrologia	androl.	Italian
Andrologie	Androl.	German
andrology	androl.	English
andros	andr.	Greek, Modern (1453- )
åndssvag	åndssv.	Danish
anebainontas	anebain.	Greek, Modern (1453- )
anecdotal	anecdot.	English
anecdotique	anecdot.	French
Aneignung	Aneign.	German
anellament	anellam.	Catalan
aneparkeia	anepark.	Greek, Modern (1453- )
anerkende-	anerk.	Danish
anerkendt	anerk.	Danish
anerkennen	anerkenn.	German
anestesia	anest.	Spanish, Italian
anestesiolog-	anestesiol.	Italian, Spanish
anestesisykepleie-	anestesisykepl.	Norwegian
anestezija	anest.	Croatian
anesteziolog-	anesteziol.	Russian
anestezjolog-	anestezjol.	Polish
anesthes-	anesth.	English
anesthés-	anesth.	French
anesthesiolog-	anesthesiol.	English, French
anesthet-	anesth.	French, English
anexart-	anexart.	Greek, Modern (1453- )
anexīgīt-	anexīg.	Greek, Modern (1453- )
Anfänger	Anfäng.	German
anfassen	anfass.	German
angabepflichtig	angabepflicht.	German
angaende	ang.	Norwegian
angajamente	angajam.	Romanian
Angaro-ilimsk-	Angaro-ilim.	Russian
angarsk-	angarsk.	Russian
Angebotsbearbeit-	Angebotsbearb.	German
angehör-	angehör.	German
angeiolog-	angeiol.	Multiple languages
Angelegenheit	Angelegenh.	German
angelologia	angelol.	Latin
angelsächsisch	angelsächs.	German
Angemeldete	Angemeld.	German
angenommen	angen.	German
Angermund-	Angermund.	German
angeschlossen-	angeschloss.	German
Angestellte	Angest.	German
angewandt-	angew.	German
angewöhnen	angewöhn.	German
anggaran	anggar.	Indonesian
angielsk-	ang.	Polish
angiograph-	angiogr.	English
angiolog-	angiol.	Multiple languages
angiosurgery	angiosurg.	English
angiotherap-	angiother.	English
angkutan	angkut.	Indonesian
anglais	angl.	French
angles-	angl.	Catalan
Angleterre	Angl.	French
anglia	angl.	Multiple languages
anglic-	angl.	Czech
anglican	angl.	French, English
anglicus	angl.	Latin
anglijsk-	angl.	Russian
angliscis-	angl.	French
Anglist-	Angl.	German
anglistic-	angl.	Italian
anglistisch-	angl.	German
anglisztika	angl.	Hungarian
angloamericano	angloam.	Spanish
anglophone	angloph.	French
anglosajon-	anglosaj.	Spanish
anglo-saxon	anglo-sax.	French
angol	ang.	Hungarian
angolens-	angol.	Latin
ångpanneföreningen	ångpannefören.	Swedish
angränzen	angränz.	German
angrenzen	angrenz.	German
ängsblad	ängsbl.	Swedish
ångteknik	ångtek.	Swedish
Anhalt-	Anhalt.	German
Anhang	Anh.	German
Anhänger	Anhäng.	German
aniat-	aniat.	Greek, Modern (1453- )
anilinokrasočn-	anilinokras.	Russian
anilla-	anill.	Spanish
animació	animac.	Spanish
animáció	animác.	Hungarian
animación	animac.	Spanish
animal-	anim.	French
animat-	animat.	English, French
animovan-	anim.	Czech
Ankara	Ank.	Turkish
anket-	anket.	Turkish, Croatian
Ankeveen	Ankev.	Dutch
anklage	ankl.	Danish
anknyt-	anknyt.	Swedish
ankylosant	ankyl.	French
ankylosing	ankyl.	English
anlæg	anl.	Danish
anlægsteknik	anlægstek.	Danish
Anlage	Anl.	German
anläggning	anläggn.	Swedish
anlässlich	anlässl.	German
anledning	anledn.	Danish
Anleger	Anleg.	German
anleggsteknisk	anleggstek.	Norwegian
anleggsvirksomhet	anleggsvirksomh.	Norwegian
Anleitung	Anleit.	German
anligg-	anligg.	Danish
anmarkning	anmarkn.	Swedish
anmeld-	anmeld.	Danish
Anmerkung-	Anm.	German
annaes	ann.	Romance (Other)
Annahmepostanstalt	Annahmepostanst.	German
Annahmeuntersuchung	Annahmeunters.	German
annal-	ann.	English, French
Annapolis	Annap.	English
annar-	annar.	Icelandic
annex-	annex.	Multiple languages
annihil-	annihil.	French
annivers-	anniv.	English, French
annonc-	annonc.	French
annonsblad	annonsbl.	Swedish
annotá-	annot.	Hungarian
annotat-	annot.	English, French
annotiert	annot.	German
annotirov-	annot.	Russian
announc-	announc.	English
annu-	annu.	English, French
annuale	annu.	Italian
annulation	annul.	French
annunc-	annunc.	Italian
annwali	annw.	Maltese
anoikodom-	anoikodom.	Greek, Modern (1453- )
anointing	anoint.	English
anoith-	anoith.	Greek, Modern (1453- )
anomalie	anom.	French
anomaly	anom.	English
anonieme	anon.	Dutch
anonim-	anon.	Spanish
anōnum-	anōn.	Greek, Modern (1453- )
anonymous	anon.	English
anordning	anord.	Danish
anorexia	anorex.	Latin
anorgani-	anorg.	Multiple languages
anormal-	anorm.	French
anorthōs-	anorth.	Greek, Modern (1453- )
anosolog-	anosol.	Greek, Modern (1453- )
anota-	anot.	Spanish
anōtat-	anōt.	Greek, Modern (1453- )
anotiran-	anot.	Croatian
anotov-	anot.	Czech
anpassning	anpassn.	Swedish
Anreicherung	Anreich.	German
ansættelse	ansæt.	Danish
Ansageblatt	Ansagebl.	German
ansambl-	ansambl.	Romanian
Ansbach	Ansb.	German
anschaulich	anschaul.	German
Anschauung	Anschau.	German
Anschrift	Anschr.	German
Ansichtskart-	Ansichtskt.	German
anskaffet	ansk.	Danish
anslag	ansl.	Swedish
anslutning	anslut.	Swedish
Ansprache	Anspr.	German
anställning	anställn.	Swedish
Anstalt-	Anst.	German
Anstrichmittel-	Anstrichm.	German
Anstrichstoff-	Anstrichst.	German
ansvarsnämndens	ansvarsnämnd.	Swedish
answer	answ.	English
antagonism-	antagon.	Multiple languages
Antagonismus	Antagon.	German
antagonist-	antagon.	Spanish
antagōnist-	antagōn.	Greek, Modern (1453- )
antalgica	antalg.	Italian
antallaktik-	antallakt.	Greek, Modern (1453- )
antarbangsa	antarb.	Indonesian
antarcti-	antarct.	French, English
antarkti-	antarkt.	Russian, German
antàrti-	antàrt.	Italian
antaugeies	antaug.	Greek, Modern (1453- )
antecedente	anteced.	Spanish
antecipação	antecip.	Portuguese
Anteil	Antl.	German
antérieur	antér.	French
anthokalliergeia	anthokal.	Greek, Modern (1453- )
antholog-	anthol.	Multiple languages
anthrop-	anthr.	Greek, Modern (1453- )
anthrōpistik-	anthrōpist.	Greek, Modern (1453- )
anthropogen-	anthropog.	English
Anthropogeographi-	Anthropogeogr.	German
anthropograph-	anthropor.	English
anthropolog-	anthropol.	Multiple languages
anthroponymica	anthropon.	Latin
anthroposofick-	anthropos.	Czech
Anthroposophie	Anthropos.	German
anthroposophisch-	anthropos.	Multiple languages
anthroposophy	anthropos.	English
anthupasp-	anthupasp.	Greek, Modern (1453- )
antiandrogen-	antiandrog.	Multiple languages
antiarrhythmic	antiarrhythm.	English
antiasmático	antiasmát.	Spanish
antibacterial	antibact.	English
antibiotherap-	antibiother.	English
antibioti-	antibiot.	Multiple languages
antiblastic-	antiblast.	Italian
antibody	antib.	English
anticancer-	anticancer.	English, French
anticarcinogen-	anticarcinog.	English
antichit-	antich.	Italian
anticip-	anticip.	English
antičn-	antič.	Russian
anticoncept-	anticoncept.	Multiple languages
anticorrosi-	anticorros.	French
anticorupt̡ie	anticorupt̡.	Romanian
anticrittogámico	anticrittogám.	Italian
anticuario	anticu.	Spanish
antidiabético	antidiabét.	Spanish
anti-dumping	anti-dump.	English
antidumping	antidump.	French
Antifaschist-	Antifaschist.	German
antifrikcion-	antifrikc.	Russian
antifung-	antifung.	English
antigenic	antigen.	Dutch
antigu-	antig.	Spanish
antihiliast-	antihil.	Greek, Modern (1453- )
antihypertensi-	antihypertens.	English
antiimperialis-	antiimp.	Spanish
antiinfecti-	antiinfect.	English
anti-inflammato-	anti-inflamm.	Italian, French
antikarkinikon	antikark.	Greek, Modern (1453- )
antikorrozion-	antikorroz.	Russian
Antikvarisk	Antik.	Swedish
antikvitet-	antik.	Norwegian
antilal-	antilal.	Greek, Modern (1453- )
antilēpsē	antil.	Greek, Modern (1453- )
antillais	antill.	French
antillano	antill.	Spanish
Antillen	Antill.	Dutch
Antilles	Antill.	French
antilliaanse	antill.	Dutch
antimalaria-	antimalar.	English
antimetaboli-	antimetab.	Multiple languages
antimetōp-	antimetōp.	Greek, Modern (1453- )
